SeqID,County,ID,State,Route,Order,Direction,Notes,LumpID,Parent,Mileage Notes,SliverID,County2,State2,Manual Miles,Miles
3848,Surry,1986,NC,US.21,17,SN,,,,,,Surry,NC,,8.2
3849,Wilkes,1997,NC,US.21,18,SN,,,,,,Wilkes,NC,,7.3
3850,Alleghany,1903,NC,US.21,19,SN,,,,,,Alleghany,NC,,19.3
3851,Grayson,2989,VA,US.21,20,SN,,,,,,Grayson,VA,,16.9
3852,Wythe,3083,VA,US.21,21,SN,,,,,,Wythe,VA,,18
3853,Shenandoah,3061,VA,US.211,1,WE,,,,,,Shenandoah,VA,,4.2
3854,Page,3031,VA,US.211,2,WE,,,,,,Page,VA,,19.3
3855,Rappahannock,3046,VA,US.211,3,WE,,,,,,Rappahannock,VA,,24.3
3856,Culpeper,2968,VA,US.211,4,WE,,,,,,Culpeper,VA,,3.9
3857,Fauquier,2979,VA,US.211,5,WE,,,,,,Fauquier,VA,,7.3
3858,Park,1642,MT,US.212,1,WE,,,,,,Park,MT,,8.7
3859,Park,3267,WY,US.212,2,WE,,,,W,,Park,WY,38,34.8
3860,Carbon,1613,MT,US.212,3,WE,,,,,,Carbon,MT,,64.9
3861,Yellowstone,1664,MT,US.212,4,WE,,,,,,Yellowstone,MT,,42.3
3862,Big Horn,1610,MT,US.212,5,WE,,,,,,Big Horn,MT,,76.3
3863,Rosebud,1652,MT,US.212,6,WE,,,,,,Rosebud,MT,,25.6
3864,Powder River,1646,MT,US.212,7,WE,,,,,,Powder River,MT,,64.4
3865,Carter,1614,MT,US.212,8,WE,,,,,,Carter,MT,,38.2
3866,Crook,3258,WY,US.212,9,WE,,,,W,,Crook,WY,20.3,20.4
3867,Butte,2463,SD,US.212,10,WE,,,,,,Butte,SD,,66.2
3868,Meade,2500,SD,US.212,11,WE,,,,,,Meade,SD,,49.1
3869,Ziebach,2520,SD,US.212,12,WE,,,,,,Ziebach,SD,,25.5
3870,Dewey,2474,SD,US.212,13,WE,,,,,,Dewey,SD,,66.1
3871,Potter,2508,SD,US.212,14,WE,,,,,,Potter,SD,,37.4
3872,Faulk,2478,SD,US.212,15,WE,,,,,,Faulk,SD,,49.7
3873,Hand,2483,SD,US.212,16,WE,"Abuts, to the South",,,GE,,Hand,SD,15.1,2.1
3874,Spink,2511,SD,US.212,17,WE,,,,,,Spink,SD,,36.6
3875,Clark,2466,SD,US.212,18,WE,,,,,,Clark,SD,,24.4
3876,Codington,2468,SD,US.212,19,WE,,,,,,Codington,SD,,30.4
3877,Deuel,2473,SD,US.212,20,WE,,,,,,Deuel,SD,,23.8
3878,Lac qui Parle,1360,MN,US.212,21,WE,,,,,,Lac qui Parle,MN,,35.1
3879,Yellow Medicine,1410,MN,US.212,22,WE,Reentry from East,,,GE,2001,Yellow Medicine,MN,0.2,0.2
3880,Chippewa,1335,MN,US.212,23,WE,Reentry from East,,,GE,2002,Chippewa,MN,3.6,3.6
3881,Yellow Medicine,1410,MN,US.212,24,WE,Reentry from West,,,GE,3001,Yellow Medicine,MN,10.2,10.2
3882,Chippewa,1335,MN,US.212,25,WE,Reentry from West,,,GE,3002,Chippewa,MN,3.2,3.2
3883,Renville,1388,MN,US.212,26,WE,,,,,,Renville,MN,,49.4
3884,McLeod,1369,MN,US.212,27,WE,,,,,,McLeod,MN,,25.1
3885,Carver,1333,MN,US.212,28,WE,,,,,,Carver,MN,,26.9
3886,Hennepin,1350,MN,US.212,29,WE,,,,,,Hennepin,MN,,8
3887,Lee,853,IA,US.218,1,SN,,,,,,Lee,IA,,32.5
3888,Henry,841,IA,US.218,2,SN,,,,,,Henry,IA,,25.7
3889,Washington,889,IA,US.218,3,SN,,,,,,Washington,IA,,24.6
3890,Johnson,849,IA,US.218,4,SN,,,,,,Johnson,IA,,26.3
3891,Linn,854,IA,US.218,5,SN,,,,,,Linn,IA,,13.9
3892,Benton,803,IA,US.218,6,SN,,,,,,Benton,IA,,41.4
3893,Black Hawk,804,IA,US.218,7,SN,,,,,,Black Hawk,IA,,29.7
3894,Bremer,806,IA,US.218,8,SN,,,,,,Bremer,IA,,21.7
3895,Chickasaw,816,IA,US.218,9,SN,,,,,,Chickasaw,IA,,3.7
3896,Floyd,831,IA,US.218,10,SN,,,,,,Floyd,IA,,23.2
3897,Mitchell,863,IA,US.218,11,SN,,,,,,Mitchell,IA,,30
3898,Mower,1373,MN,US.218,12,SN,,,,,,Mower,MN,,27.2
3899,Dodge,1343,MN,US.218,13,SN,,,,GE,,Dodge,MN,0.69,0.7
3900,Steele,1397,MN,US.218,14,SN,,,,,,Steele,MN,,19
3901,Giles,2986,VA,US.219,1,SN,,,,,,Giles,VA,,1.7
3902,Monroe,3157,WV,US.219,2,SN,,,,,,Monroe,WV,,33.5
3903,Greenbrier,3138,WV,US.219,3,SN,,,,,,Greenbrier,WV,,34.4
3904,Pocahontas,3163,WV,US.219,4,SN,,,,,,Pocahontas,WV,,42.2
3905,Randolph,3167,WV,US.219,5,SN,,,,,,Randolph,WV,,54.7
3906,Tucker,3172,WV,US.219,6,SN,,,,,,Tucker,WV,,27.6
3907,Preston,3164,WV,US.219,7,SN,,,,,,Preston,WV,,4.8
3908,Garrett,1214,MD,US.219,8,SN,,,,,,Garrett,MD,,48.6
3909,Somerset,2314,PA,US.219,9,SN,,,,,,Somerset,PA,,43.7
3910,Cambria,2269,PA,US.219,10,SN,,,,,,Cambria,PA,,40.7
3911,Indiana,2290,PA,US.219,11,SN,,,,,,Indiana,PA,,0.8
3912,Clearfield,2275,PA,US.219,12,SN,Reentry from North,,,,2001,Clearfield,PA,,44.83
3913,Jefferson,2291,PA,US.219,13,SN,Reentry from North,,,,2002,Jefferson,PA,,2.14
3914,Clearfield,2275,PA,US.219,14,SN,Reentry from South,,,,3001,Clearfield,PA,,0.97
3915,Jefferson,2291,PA,US.219,15,SN,Reentry from South,,,,3002,Jefferson,PA,,6.96
3916,Elk,2282,PA,US.219,16,SN,,,,,,Elk,PA,,32.8
3917,McKean,2300,PA,US.219,17,SN,,,,,,McKean,PA,,29.1
3918,Cattaraugus,1843,NY,US.219,18,SN,,,,,,Cattaraugus,NY,,40.3
3919,Erie,1853,NY,US.219,19,SN,,,,,,Erie,NY,,27.4
3920,Hamilton,2088,OH,US.22,1,WE,,,,,,Hamilton,OH,,19
3921,Warren,2140,OH,US.22,2,WE,,,,,,Warren,OH,,19.8
3922,Clinton,2071,OH,US.22,3,WE,,,,,,Clinton,OH,,22.9
3923,Fayette,2081,OH,US.22,4,WE,,,,,,Fayette,OH,,17.6
3924,Pickaway,2122,OH,US.22,5,WE,,,,,,Pickaway,OH,,24
3925,Fairfield,2080,OH,US.22,6,WE,,,,,,Fairfield,OH,,26
3926,Perry,2121,OH,US.22,7,WE,,,,,,Perry,OH,,14.3
3927,Muskingum,2117,OH,US.22,8,WE,,,,,,Muskingum,OH,,27.7
3928,Guernsey,2087,OH,US.22,9,WE,,,,,,Guernsey,OH,,31.1
3929,Harrison,2091,OH,US.22,10,WE,,,,,,Harrison,OH,,25.3
3930,Jefferson,2098,OH,US.22,11,WE,,,,,,Jefferson,OH,,16.4
3931,Brooke,3130,WV,US.22,12,WE,Reentry from East,,,,2001,Brooke,WV,,2.12
3932,Hancock,3140,WV,US.22,13,WE,,,,GE,,Hancock,WV,0.36,0.4
3933,Brooke,3130,WV,US.22,14,WE,Reentry from West,,,,3001,Brooke,WV,,3.48
3934,Washington,2321,PA,US.22,15,WE,,,,,,Washington,PA,,12.6
3935,Allegheny,2260,PA,US.22,16,WE,,,,,,Allegheny,PA,,34.7
3936,Westmoreland,2323,PA,US.22,17,WE,,,,,,Westmoreland,PA,,23.9
3937,Indiana,2290,PA,US.22,18,WE,,,,,,Indiana,PA,,17.7
3938,Cambria,2269,PA,US.22,19,WE,,,,,,Cambria,PA,,23.7
3939,Blair,2265,PA,US.22,20,WE,,,,,,Blair,PA,,25.8
3940,Huntingdon,2289,PA,US.22,21,WE,,,,,,Huntingdon,PA,,23.6
3941,Mifflin,2302,PA,US.22,22,WE,,,,,,Mifflin,PA,,29.7
3942,Juniata,2292,PA,US.22,23,WE,,,,,,Juniata,PA,,20.9
3943,Perry,2308,PA,US.22,24,WE,,,,,,Perry,PA,,14.6
3944,Dauphin,2280,PA,US.22,25,WE,,,,,,Dauphin,PA,,30
3945,Lebanon,2296,PA,US.22,26,WE,,,,,,Lebanon,PA,,15.3
3946,Berks,2264,PA,US.22,27,WE,,,,,,Berks,PA,,35.2
3947,Lehigh,2297,PA,US.22,28,WE,,,,,,Lehigh,PA,,18.3
3948,Northampton,2306,PA,US.22,29,WE,,,,,,Northampton,PA,,12.3
3949,Warren,1805,NJ,US.22,30,WE,,,,,,Warren,NJ,,7.7
3950,Hunterdon,1794,NJ,US.22,31,WE,,,,,,Hunterdon,NJ,,20.4
3951,Somerset,1802,NJ,US.22,32,WE,,,,,,Somerset,NJ,,18.3
3952,Union,1804,NJ,US.22,33,WE,,,,,,Union,NJ,,11.4
3953,Essex,1791,NJ,US.22,34,WE,,,,,,Essex,NJ,,2
3954,Richmond,1977,NC,US.220,1,SN,,,,,,Richmond,NC,,18.9
3955,Montgomery,1962,NC,US.220,2,SN,,,,,,Montgomery,NC,,24.2
3956,Randolph,1976,NC,US.220,3,SN,,,,,,Randolph,NC,,28.8
3957,Guilford,1941,NC,US.220,4,SN,,,,,,Guilford,NC,,30.5
3958,Rockingham,1979,NC,US.220,5,SN,,,,,,Rockingham,NC,,20.7
3959,Henry,3000,VA,US.220,6,SN,,,,,,Henry,VA,,23.9
3960,Franklin,2982,VA,US.220,7,SN,,,,,,Franklin,VA,,27.6
3961,Roanoke,3048,VA,US.220,8,SN,Reentry from North,21,1,,2001,Roanoke,VA,,6.51
3962,"Roanoke, City of",3050,VA,US.220,9,SN,,21,,,,"Roanoke, City of",VA,,10.5
3963,Roanoke,3048,VA,US.220,10,SN,Reentry from South,21,1,,3001,Roanoke,VA,,4.39
3964,Botetourt,2947,VA,US.220,11,SN,,,,,,Botetourt,VA,,35.4
3965,Alleghany,2931,VA,US.220,12,SN,Reentry from North,7,1,,2002,Alleghany,VA,,14.4
3966,"Covington, City of",2933,VA,US.220,13,SN,,7,,,,"Covington, City of",VA,,3.1
3967,Alleghany,2931,VA,US.220,14,SN,Reentry from South,7,1,,3002,Alleghany,VA,,10
3968,Bath,2944,VA,US.220,15,SN,,,,,,Bath,VA,,26.9
3969,Highland,3003,VA,US.220,16,SN,,,,,,Highland,VA,,23.7
3970,Pendleton,3161,WV,US.220,17,SN,,,,,,Pendleton,WV,,33.6
3971,Grant,3137,WV,US.220,18,SN,,,,,,Grant,WV,,13
3972,Hardy,3141,WV,US.220,19,SN,,,,,,Hardy,WV,,21
3973,Hampshire,3139,WV,US.220,20,SN,,,,,,Hampshire,WV,,10.1
3974,Mineral,3154,WV,US.220,21,SN,,,,,,Mineral,WV,,15
3975,Allegany,1202,MD,US.220,22,SN,,,,W,,Allegany,MD,27.3,27
3976,Bedford,2263,PA,US.220,23,SN,,,,,,Bedford,PA,,40.9
3977,Blair,2265,PA,US.220,24,SN,,,,,,Blair,PA,,41.8
3978,Centre,2272,PA,US.220,25,SN,,,,,,Centre,PA,,40.5
3979,Clinton,2276,PA,US.220,26,SN,,,,,,Clinton,PA,,23.8
3980,Lycoming,2299,PA,US.220,27,SN,,,,,,Lycoming,PA,,43
3981,Sullivan,2315,PA,US.220,28,SN,,,,,,Sullivan,PA,,23.3
3982,Bradford,2266,PA,US.220,29,SN,,,,,,Bradford,PA,,35.3
3983,Taylor,389,FL,US.221,1,SN,,,,,,Taylor,FL,,14.5
3984,Madison,366,FL,US.221,2,SN,,,,,,Madison,FL,,19.3
3985,Jefferson,359,FL,US.221,3,SN,,,,,,Jefferson,FL,,6
3986,Brooks,408,GA,US.221,4,SN,,,,,,Brooks,GA,,17.4
3987,Lowndes,486,GA,US.221,5,SN,,,,,,Lowndes,GA,,24.3
3988,Lanier,480,GA,US.221,6,SN,,,,,,Lanier,GA,,17.9
3989,Clinch,426,GA,US.221,7,SN,,,,,,Clinch,GA,,3.9
3990,Atkinson,396,GA,US.221,8,SN,,,,,,Atkinson,GA,,16.8
3991,Coffee,428,GA,US.221,9,SN,,,,,,Coffee,GA,,22.1
3992,Jeff Davis,474,GA,US.221,10,SN,,,,,,Jeff Davis,GA,,24.5
3993,Montgomery,497,GA,US.221,11,SN,,,,,,Montgomery,GA,,26.9
3994,Treutlen,534,GA,US.221,12,SN,,,,,,Treutlen,GA,,15.2
3995,Emanuel,447,GA,US.221,13,SN,,,,,,Emanuel,GA,,10.3
3996,Johnson,477,GA,US.221,14,SN,,,,,,Johnson,GA,,12.5
3997,Jefferson,475,GA,US.221,15,SN,,,,,,Jefferson,GA,,39
3998,McDuffie,491,GA,US.221,16,SN,,,,,,McDuffie,GA,,6.2
3999,Columbia,430,GA,US.221,17,SN,,,,,,Columbia,GA,,23.5
4000,McCormick,2443,SC,US.221,18,SN,,,,,,McCormick,SC,,28.2
4001,Greenwood,2432,SC,US.221,19,SN,,,,,,Greenwood,SC,,25
4002,Laurens,2438,SC,US.221,20,SN,,,,,,Laurens,SC,,28.9
4003,Spartanburg,2450,SC,US.221,21,SN,,,,,,Spartanburg,SC,,41.2
4004,Cherokee,2419,SC,US.221,22,SN,,,,,,Cherokee,SC,,2.5
4005,Rutherford,1981,NC,US.221,23,SN,,,,,,Rutherford,NC,,27.1
4006,McDowell,1959,NC,US.221,24,SN,,,,,,McDowell,NC,,36.4
4007,Burke,1912,NC,US.221,25,SN,,,,,,Burke,NC,,0.1
4008,Avery,1906,NC,US.221,26,SN,,,,,,Avery,NC,,20.1
4009,Caldwell,1914,NC,US.221,27,SN,,,,,,Caldwell,NC,,2
4010,Watauga,1995,NC,US.221,28,SN,,,,,,Watauga,NC,,26.5
4011,Ashe,1905,NC,US.221,29,SN,,,,,,Ashe,NC,,26.7
4012,Alleghany,1903,NC,US.221,30,SN,,,,,,Alleghany,NC,,14.1
4013,Grayson,2989,VA,US.221,31,SN,,,,,,Grayson,VA,,16.5
4014,"Galax, City of",2957,VA,US.221,32,SN,,13,,,,"Galax, City of",VA,,5.1
4015,Carroll,2955,VA,US.221,33,SN,,13,1,,,Carroll,VA,,21.4
4016,Floyd,2980,VA,US.221,34,SN,,,,,,Floyd,VA,,36.8
4017,Roanoke,3048,VA,US.221,35,SN,Reentry from North,,,,2001,Roanoke,VA,,14.71
4018,"Roanoke, City of",3050,VA,US.221,36,SN,,,,,,"Roanoke, City of",VA,,8.2
4019,Roanoke,3048,VA,US.221,37,SN,Reentry from South,,,,3001,Roanoke,VA,,1.89
4020,Botetourt,2947,VA,US.221,38,SN,,,,,,Botetourt,VA,,5.5
4021,Bedford,2945,VA,US.221,39,SN,,10,1,,,Bedford,VA,,36.9
4022,"Lynchburg, City of",2953,VA,US.221,40,SN,,10,,,,"Lynchburg, City of",VA,,5.2
4023,Cecil,1210,MD,US.222,1,SN,,,,,,Cecil,MD,,3.6
4024,Lancaster,2294,PA,US.222,2,SN,,,,,,Lancaster,PA,,50
4025,Berks,2264,PA,US.222,3,SN,,,,,,Berks,PA,,32.6
4026,Lehigh,2297,PA,US.222,4,SN,,,,,,Lehigh,PA,,8.6
4027,Lucas,2105,OH,US.223,1,SN,,,,W,,Lucas,OH,0.66,0.8
4028,Monroe,1298,MI,US.223,2,SN,,,,,,Monroe,MI,,9
4029,Lenawee,1286,MI,US.223,3,SN,,,,,,Lenawee,MI,,36.3
4030,Huntington,740,IN,US.224,1,WE,,,,,,Huntington,IN,,10.9
4031,Wells,795,IN,US.224,2,WE,,,,,,Wells,IN,,13.9
4032,Adams,706,IN,US.224,3,WE,,,,,,Adams,IN,,14.6
4033,Van Wert,2138,OH,US.224,4,WE,,,,,,Van Wert,OH,,25.3
4034,Putnam,2126,OH,US.224,5,WE,,,,,,Putnam,OH,,29.6
4035,Hancock,2089,OH,US.224,6,WE,,,,,,Hancock,OH,,26
4036,Seneca,2131,OH,US.224,7,WE,,,,,,Seneca,OH,,32
4037,Huron,2096,OH,US.224,8,WE,,,,,,Huron,OH,,21.2
4038,Ashland,2060,OH,US.224,9,WE,,,,,,Ashland,OH,,13.6
4039,Medina,2109,OH,US.224,10,WE,,,,,,Medina,OH,,26.9
4040,Summit,2134,OH,US.224,11,WE,,,,,,Summit,OH,,15.9
4041,Portage,2124,OH,US.224,12,WE,,,,,,Portage,OH,,21.1
4042,Mahoning,2107,OH,US.224,13,WE,,,,,,Mahoning,OH,,25.1
4043,Lawrence,2295,PA,US.224,14,WE,,,,W,,Lawrence,PA,10.15,10.1
4044,Duval,342,FL,US.23,1,SN,,,,,,Duval,FL,,14.9
4045,Nassau,372,FL,US.23,2,SN,,,,,,Nassau,FL,,22.2
4046,Charlton,418,GA,US.23,3,SN,,,,,,Charlton,GA,,19.3
4047,Ware,542,GA,US.23,4,SN,,,,,,Ware,GA,,38.4
4048,Bacon,397,GA,US.23,5,SN,,,,,,Bacon,GA,,21.8
4049,Appling,395,GA,US.23,6,SN,Reentry from North,,,GE,2001,Appling,GA,0.3,0.3
4050,Jeff Davis,474,GA,US.23,7,SN,Reentry from North,,,GE,2002,Jeff Davis,GA,1.74,1.74
4051,Appling,395,GA,US.23,8,SN,Reentry from South,,,,3001,Appling,GA,1,1
4052,Jeff Davis,474,GA,US.23,9,SN,Reentry from South,,,,3002,Jeff Davis,GA,,15.46
4053,Telfair,528,GA,US.23,10,SN,,,,,,Telfair,GA,,22
4054,Dodge,439,GA,US.23,11,SN,Reentry from North,,,,2003,Dodge,GA,,26.6
4055,Bleckley,406,GA,US.23,12,SN,Reentry from North,,,GE,2004,Bleckley,GA,0.88,0.88
4056,Dodge,439,GA,US.23,13,SN,Reentry from South,,,GE,3003,Dodge,GA,0.9,0.9
4057,Bleckley,406,GA,US.23,14,SN,Reentry from South,,,,3004,Bleckley,GA,,13.32
4058,Twiggs,537,GA,US.23,15,SN,,,,,,Twiggs,GA,,20.1
4059,Bibb,405,GA,US.23,16,SN,,,,,,Bibb,GA,,19.1
4060,Monroe,496,GA,US.23,17,SN,,,,,,Monroe,GA,,18.5
4061,Butts,412,GA,US.23,18,SN,,,,,,Butts,GA,,16.4
4062,Henry,469,GA,US.23,19,SN,,,,,,Henry,GA,,23.3
4063,Clayton,425,GA,US.23,20,SN,,,,,,Clayton,GA,,6.9
4064,DeKalb,438,GA,US.23,21,SN,Reentry from North,,,,2005,DeKalb,GA,3.54,3.54
4065,Fulton,454,GA,US.23,22,SN,"Abuts, to the West",,,,,Fulton,GA,5.39,5.39
4066,DeKalb,438,GA,US.23,23,SN,Reentry from South,,,,3005,DeKalb,GA,13.8,13.8
4067,Gwinnett,461,GA,US.23,24,SN,,,,,,Gwinnett,GA,,24.5
4068,Hall,463,GA,US.23,25,SN,,,,,,Hall,GA,,30
4069,Habersham,462,GA,US.23,26,SN,,,,,,Habersham,GA,,27
4070,Rabun,513,GA,US.23,27,SN,,,,,,Rabun,GA,,20
4071,Jackson,1950,NC,US.23,28,SN,,,,,,Jackson,NC,,23.3
4072,Macon,1956,NC,US.23,29,SN,,,,,,Macon,NC,,21.9
4073,Haywood,1944,NC,US.23,30,SN,,,,,,Haywood,NC,,21.4
4074,Buncombe,1911,NC,US.23,31,SN,,,,,,Buncombe,NC,,27.4
4075,Madison,1957,NC,US.23,32,SN,,,,,,Madison,NC,,12.6
4076,Unicoi,2606,TN,US.23,33,SN,,,,,,Unicoi,TN,,26.9
4077,Carter,2530,TN,US.23,34,SN,,,,,,Carter,TN,,2.7
4078,Washington,2610,TN,US.23,35,SN,,,,,,Washington,TN,,15
4079,Sullivan,2602,TN,US.23,36,SN,,,,,,Sullivan,TN,,12.8
4080,Scott,3060,VA,US.23,37,SN,,,,,,Scott,VA,,24.8
4081,Lee,3012,VA,US.23,38,SN,,,,,,Lee,VA,,4.4
4082,Wise,3080,VA,US.23,39,SN,Reentry from North,,,,2006,Wise,VA,,11.4
4083,"Norton, City of",3082,VA,US.23,40,SN,,,,,,"Norton, City of",VA,,3.4
4084,Wise,3080,VA,US.23,41,SN,Reentry from South,,,,3006,Wise,VA,,17.1
4085,Letcher,1068,KY,US.23,42,SN,,,,,,Letcher,KY,,7.3
4086,Pike,1099,KY,US.23,43,SN,,,,,,Pike,KY,,32.7
4087,Floyd,1037,KY,US.23,44,SN,,,,,,Floyd,KY,,22
4088,Johnson,1059,KY,US.23,45,SN,,,,,,Johnson,KY,,16.9
4089,Lawrence,1065,KY,US.23,46,SN,,,,,,Lawrence,KY,,29.1
4090,Boyd,1011,KY,US.23,47,SN,,,,,,Boyd,KY,,20.9
4091,Greenup,1046,KY,US.23,48,SN,,,,,,Greenup,KY,,29.1
4092,Scioto,2130,OH,US.23,49,SN,,,,,,Scioto,OH,,16.4
4093,Pike,2123,OH,US.23,50,SN,,,,,,Pike,OH,,16.3
4094,Ross,2128,OH,US.23,51,SN,,,,,,Ross,OH,,22.3
4095,Pickaway,2122,OH,US.23,52,SN,,,,,,Pickaway,OH,,23.2
4096,Franklin,2082,OH,US.23,53,SN,,,,,,Franklin,OH,,24.7
4097,Delaware,2078,OH,US.23,54,SN,,,,,,Delaware,OH,,21.6
4098,Marion,2108,OH,US.23,55,SN,,,,,,Marion,OH,,20
4099,Wyandot,2145,OH,US.23,56,SN,,,,,,Wyandot,OH,,27.2
4100,Seneca,2131,OH,US.23,57,SN,,,,,,Seneca,OH,15.92,15.92
4101,Hancock,2089,OH,US.23,58,SN,"Abuts, to the West, 0.76 mi. shared with Seneca",,,,,Hancock,OH,0.76,0.38
4102,Sandusky,2129,OH,US.23,59,SN,"Abuts, to the East, 0.76 mi. shared with Wood",,,,,Sandusky,OH,15,7.5
4103,Wood,2144,OH,US.23,60,SN,,,,,,Wood,OH,16.3,26.8
4104,Lucas,2105,OH,US.23,61,SN,,,,,,Lucas,OH,,12.7
4105,Monroe,1298,MI,US.23,62,SN,,,,,,Monroe,MI,,25.6
4106,Washtenaw,1321,MI,US.23,63,SN,,,,,,Washtenaw,MI,,27.2
4107,Livingston,1287,MI,US.23,64,SN,,,,,,Livingston,MI,,25.4
4108,Genesee,1265,MI,US.23,65,SN,,,,,,Genesee,MI,,31.7
4109,Saginaw,1313,MI,US.23,66,SN,,,,,,Saginaw,MI,,23.5
4110,Bay,1249,MI,US.23,67,SN,,,,,,Bay,MI,,28.4
4111,Arenac,1246,MI,US.23,68,SN,,,,,,Arenac,MI,,34.5
4112,Iosco,1275,MI,US.23,69,SN,,,,,,Iosco,MI,,30.7
4113,Alcona,1241,MI,US.23,70,SN,,,,,,Alcona,MI,,26.9
4114,Alpena,1244,MI,US.23,71,SN,,,,,,Alpena,MI,,27
4115,Presque Isle,1311,MI,US.23,72,SN,,,,,,Presque Isle,MI,,52.7
4116,Cheboygan,1256,MI,US.23,73,SN,,,,,,Cheboygan,MI,,29.5
4117,Emmet,1264,MI,US.23,74,SN,,,,GE,,Emmet,MI,0.15,0.2
4118,Bay,330,FL,US.231,1,SN,,,,,,Bay,FL,,35
4119,Jackson,358,FL,US.231,2,SN,,,,,,Jackson,FL,,31.7
4120,Houston,35,AL,US.231,3,SN,,,,,,Houston,AL,,22.1
4121,Dale,23,AL,US.231,4,SN,,,,,,Dale,AL,,29
4122,Coffee,16,AL,US.231,5,SN,,,,,,Coffee,AL,,1.3
4123,Pike,55,AL,US.231,6,SN,,,,,,Pike,AL,,30.2
4124,Montgomery,51,AL,US.231,7,SN,,,,,,Montgomery,AL,,39.8
4125,Elmore,26,AL,US.231,8,SN,,,,,,Elmore,AL,,23.3
4126,Coosa,19,AL,US.231,9,SN,,,,,,Coosa,AL,,25.6
4127,Talladega,61,AL,US.231,10,SN,,,,,,Talladega,AL,,14.9
4128,Shelby,59,AL,US.231,11,SN,,,,,,Shelby,AL,,14.5
4129,St. Clair,58,AL,US.231,12,SN,,,,,,St. Clair,AL,,38.3
4130,Blount,5,AL,US.231,13,SN,,,,,,Blount,AL,,36
4131,Cullman,22,AL,US.231,14,SN,,,,,,Cullman,AL,,3.6
4132,Marshall,48,AL,US.231,15,SN,,,,,,Marshall,AL,,12.3
4133,Morgan,52,AL,US.231,16,SN,,,,,,Morgan,AL,,8.9
4134,Madison,45,AL,US.231,17,SN,,,,,,Madison,AL,,29.5
4135,Lincoln,2572,TN,US.231,18,SN,Reentry from North,,,,2001,Lincoln,TN,24.22,24.22
4136,Moore,2584,TN,US.231,19,SN,Reentry from North,,,,2002,Moore,TN,0.32,0.32
4137,Lincoln,2572,TN,US.231,20,SN,Reentry,,,GE,1001,Lincoln,TN,0.13,0.13
4138,Moore,2584,TN,US.231,21,SN,Reentry,,,,1002,Moore,TN,0.64,0.64
4139,Lincoln,2572,TN,US.231,22,SN,Reentry from South,,,GE,3001,Lincoln,TN,0.79,0.79
4140,Moore,2584,TN,US.231,23,SN,Reentry from South,,,,3002,Moore,TN,0.89,0.89
4141,Bedford,2522,TN,US.231,24,SN,,,,,,Bedford,TN,,22.2
4142,Rutherford,2595,TN,US.231,25,SN,,,,,,Rutherford,TN,,25.5
4143,Wilson,2615,TN,US.231,26,SN,,,,,,Wilson,TN,,21
4144,Trousdale,2605,TN,US.231,27,SN,,,,,,Trousdale,TN,,10.7
4145,Sumner,2603,TN,US.231,28,SN,,,,,,Sumner,TN,,14.4
4146,Allen,1003,KY,US.231,29,SN,,,,,,Allen,KY,,17.1
4147,Warren,1115,KY,US.231,30,SN,,,,,,Warren,KY,,27.4
4148,Butler,1017,KY,US.231,31,SN,,,,,,Butler,KY,,18.8
4149,Ohio,1093,KY,US.231,32,SN,,,,,,Ohio,KY,,25.1
4150,Daviess,1031,KY,US.231,33,SN,,,,,,Daviess,KY,,25.8
4151,Spencer,779,IN,US.231,34,SN,,,,,,Spencer,IN,,22.5
4152,Dubois,724,IN,US.231,35,SN,,,,,,Dubois,IN,,21.7
4153,Martin,756,IN,US.231,36,SN,,,,,,Martin,IN,,22.8
4154,Daviess,719,IN,US.231,37,SN,,,,,,Daviess,IN,,6.1
4155,Greene,733,IN,US.231,38,SN,,,,,,Greene,IN,,24.2
4156,Owen,765,IN,US.231,39,SN,,,,,,Owen,IN,,27.5
4157,Putnam,772,IN,US.231,40,SN,,,,,,Putnam,IN,,29.1
4158,Montgomery,759,IN,US.231,41,SN,,,,,,Montgomery,IN,,24.5
4159,Tippecanoe,784,IN,US.231,42,SN,,,,,,Tippecanoe,IN,,29.7
4160,White,796,IN,US.231,43,SN,,,,,,White,IN,,17.1
4161,Jasper,742,IN,US.231,44,SN,,,,,,Jasper,IN,,39.7
4162,Porter,769,IN,US.231,45,SN,,,,,,Porter,IN,,5.7
4163,Lake,750,IN,US.231,46,SN,,,,,,Lake,IN,,15.1
4164,Eagle,270,CO,US.24,1,WE,,,,,,Eagle,CO,,22.4
4165,Lake,285,CO,US.24,2,WE,,,,,,Lake,CO,,26.4
4166,Chaffee,259,CO,US.24,3,WE,,,,,,Chaffee,CO,,32.9
4167,Park,298,CO,US.24,4,WE,,,,,,Park,CO,,41.6
4168,Teller,311,CO,US.24,5,WE,,,,,,Teller,CO,,21.1
4169,El Paso,271,CO,US.24,6,WE,,,,,,El Paso,CO,,63.6
4170,Elbert,272,CO,US.24,7,WE,,,,,,Elbert,CO,,26
4171,Lincoln,288,CO,US.24,8,WE,,,,,,Lincoln,CO,,30.5
4172,Kit Carson,283,CO,US.24,9,WE,,,,,,Kit Carson,CO,,60.6
4173,Sherman,987,KS,US.24,10,WE,,,,,,Sherman,KS,,35.3
4174,Thomas,993,KS,US.24,11,WE,,,,,,Thomas,KS,,38
4175,Sheridan,986,KS,US.24,12,WE,,,,,,Sheridan,KS,,30.5
4176,Graham,929,KS,US.24,13,WE,,,,,,Graham,KS,,30.6
